CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1195,Male,0,0,1,39,1,Yes,No,No,No internet service,No,No,No,Yes,Month-to-month,0,Electronic check,35.24,1370.74,0
1196,Female,1,1,0,22,1,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No internet service,Two year,0,Electronic check,61.1,1339.87,0
1197,Female,1,1,1,15,1,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,1,Credit card,98.97,1491.77,1
1198,Female,1,0,1,60,1,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,1,Bank transfer,108.96,6536.03,0
1199,Male,0,1,1,67,1,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,1,Bank transfer,90.26,6044.2,1
1200,Male,0,1,0,30,1,No,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,1,Mailed check,25.99,781.77,0
1201,Male,0,0,1,52,1,Yes,Fiber optic,No internet service,No,No internet service,Yes,No,No,One year,0,Credit card,87.04,4520.47,0
1202,Female,0,1,1,24,1,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,One year,1,Electronic check,44.1,1053.0,0
1203,Male,0,0,0,43,1,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,1,Credit card,51.53,2216.2,1
1204,Male,0,0,0,11,1,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,One year,0,Electronic check,39.59,433.68,1
1205,Female,0,0,1,8,1,No phone service,No,No internet service,No internet service,No internet service,No internet service,No,No,One year,0,Mailed check,97.58,776.54,0
1206,Male,0,0,1,11,1,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,1,Mailed check,84.86,924.54,0
1207,Female,0,1,1,68,1,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,0,Mailed check,81.18,5520.66,0
1208,Female,0,0,1,53,0,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,0,Mailed check,86.8,4606.73,0
1209,Female,0,0,0,53,1,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,One year,1,Electronic check,43.68,2322.07,0
1210,Male,1,1,1,27,1,Yes,DSL,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,0,Bank transfer,64.46,1735.13,0
1211,Male,0,0,0,55,1,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,1,Electronic check,83.33,4585.14,0
1212,Male,0,0,0,68,1,No,No,Yes,No,Yes,No,Yes,Yes,Two year,0,Mailed check,83.66,5696.0,0
1213,Male,0,0,1,57,1,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Two year,0,Bank transfer,99.19,5652.0,0
1214,Male,0,0,1,41,1,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,0,Credit card,48.71,2005.75,0
1215,Male,0,1,0,37,1,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Month-to-month,0,Electronic check,97.03,3598.17,0
1216,Male,0,0,0,67,1,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,1,Credit card,64.02,4283.5,1
1217,Female,0,1,1,52,1,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Two year,1,Mailed check,87.02,4520.22,0
1218,Male,0,1,0,32,1,No,Fiber optic,No,No,No internet service,Yes,No,Yes,One year,0,Credit card,65.57,2091.85,0
1219,Female,0,0,1,70,1,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,0,Bank transfer,114.86,8034.12,0
1220,Male,0,0,1,55,1,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,0,Bank transfer,37.93,2094.31,1
1221,Male,1,0,0,71,1,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Two year,1,Bank transfer,87.5,6221.12,0
1222,Male,0,0,0,50,1,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,0,Electronic check,77.65,3873.54,0
1223,Female,0,1,1,42,1,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,1,Credit card,37.27,1567.21,1
1224,Female,1,1,0,14,0,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,0,Credit card,26.6,373.68,0
1225,Female,0,1,1,37,1,Yes,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,1,Credit card,99.91,3694.48,0
1226,Female,0,0,1,14,1,No phone service,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,1,Mailed check,35.75,503.13,0
1227,Male,0,1,1,4,1,Yes,No,No internet service,No internet service,No internet service,No,No,No,Two year,0,Electronic check,38.65,163.55,1
1228,Female,0,0,0,53,1,No phone service,Fiber optic,No,No,No,Yes,No internet service,No,Two year,1,Electronic check,117.84,6238.93,0
1229,Male,1,0,1,50,1,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,0,Credit card,91.73,4578.91,0
1230,Male,0,0,1,9,1,Yes,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,1,Electronic check,45.05,396.12,0
1231,Female,1,0,1,11,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,1,Credit card,79.09,867.27,0
1232,Female,0,0,1,3,1,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,0,Credit card,73.41,216.98,1
1233,Female,0,1,1,17,1,No,Fiber optic,Yes,No internet service,No,No internet service,No,No internet service,Two year,1,Credit card,104.45,1774.27,0
1234,Female,0,1,1,35,1,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer,92.93,3252.62,0
1235,Female,0,0,1,24,1,Yes,DSL,No,Yes,No,No internet service,No,No,Month-to-month,1,Mailed check,103.17,2481.24,1
1236,Female,0,1,1,35,1,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,Two year,0,Electronic check,41.15,1438.09,0
1237,Female,1,0,1,66,1,No phone service,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,1,Mailed check,84.02,5541.93,0
1238,Female,0,0,1,8,1,No,DSL,Yes,No internet service,No,No internet service,Yes,Yes,One year,1,Bank transfer,24.02,198.7,0
1239,Male,1,0,1,60,1,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Two year,0,Electronic check,26.89,1620.4,0
1240,Female,0,1,0,52,1,Yes,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,1,Credit card,91.35,4744.86,0
1241,Female,1,0,1,17,1,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,0,Mailed check,22.44,377.77,0
1242,Male,0,0,1,42,1,No,Fiber optic,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer,77.98,3281.66,0
1243,Female,0,1,1,34,1,No phone service,No,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,1,Electronic check,104.04,3528.95,0
1244,Male,0,1,0,62,1,Yes,No,Yes,Yes,No internet service,No,No internet service,No,Month-to-month,0,Electronic check,57.99,3591.9,0
1245,Male,0,1,1,3,1,No phone service,No,No internet service,No,No internet service,No internet service,No internet service,No,One year,0,Mailed check,24.48,72.41,0
1246,Female,0,0,0,40,1,No,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,0,Mailed check,91.38,3648.94,0
1247,Male,0,0,1,44,1,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,0,Electronic check,112.97,4964.28,0
1248,Male,0,1,1,49,0,No phone service,Fiber optic,No,No,No internet service,No internet service,Yes,No,One year,0,Electronic check,91.72,4492.78,0
1249,Male,1,0,0,27,1,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,0,Bank transfer,77.84,2106.77,1
1250,Male,0,1,1,41,1,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Two year,1,Credit card,43.0,1769.8,1
1251,Female,0,1,0,68,1,No,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Month-to-month,0,Credit card,21.54,1474.3,0
1252,Male,0,0,0,0,0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,0,Bank transfer,89.47,-8.52,1
1253,Female,0,0,1,38,0,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,One year,1,Electronic check,43.1,1632.13,1
1254,Male,0,1,1,16,1,No,No,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,0,Mailed check,105.82,1698.25,0
1255,Male,0,1,1,34,0,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,0,Mailed check,66.64,2266.57,0
1256,Male,0,1,1,45,1,Yes,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,0,Electronic check,73.06,3284.25,1
1257,Male,0,1,0,41,1,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,One year,1,Bank transfer,95.39,3905.1,0
1258,Female,0,0,0,38,1,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,1,Electronic check,97.94,3717.33,0
1259,Female,0,1,1,48,1,No,DSL,No,No,Yes,No,No internet service,No,Two year,0,Mailed check,84.27,4043.55,0
1260,Male,0,1,0,61,1,No phone service,Fiber optic,No internet service,No internet service,No internet service,No,No,No,One year,0,Electronic check,113.84,6937.78,0
1261,Male,0,1,0,37,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,1,Electronic check,118.23,4383.79,0
1262,Female,0,0,1,22,1,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,0,Bank transfer,114.69,2515.33,0
1263,Male,0,0,0,21,0,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,1,Credit card,102.42,2160.53,0
1264,Male,0,1,0,3,1,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Month-to-month,0,Mailed check,90.56,278.52,0
1265,Male,0,0,1,48,1,Yes,DSL,No,No internet service,No internet service,No,No,No internet service,Month-to-month,0,Mailed check,86.33,4142.3,1
1266,Female,0,0,0,58,0,No phone service,No,No,No,Yes,Yes,Yes,No internet service,Two year,1,Electronic check,30.38,1766.84,0
1267,Female,0,0,1,72,0,Yes,No,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,0,Mailed check,47.15,3398.23,0
1268,Female,0,1,0,67,1,No,DSL,Yes,Yes,No internet service,No internet service,No,No,Month-to-month,1,Mailed check,20.57,1372.46,0
1269,Male,0,1,1,70,1,Yes,DSL,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,1,Credit card,33.74,2358.58,0
1270,Male,0,0,0,1,1,No,No,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,0,Mailed check,63.92,64.18,1
1271,Female,0,1,0,48,1,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Two year,0,Mailed check,34.65,1665.96,0
1272,Female,1,1,1,30,1,No phone service,No,Yes,No,No,Yes,No,Yes,One year,1,Bank transfer,110.17,3305.96,0
1273,Female,0,0,1,39,1,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,One year,1,Bank transfer,100.57,3921.69,0
1274,Female,0,0,1,47,1,No phone service,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,0,Bank transfer,27.16,1275.38,0
1275,Male,0,1,1,50,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Two year,0,Bank transfer,44.89,2244.47,0
1276,Female,0,0,0,42,1,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,One year,0,Bank transfer,101.91,4278.91,0
1277,Male,0,1,0,54,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Credit card,100.3,5417.03,0
1278,Female,1,1,0,48,1,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,1,Mailed check,114.55,5506.16,0
1279,Male,0,0,1,56,1,No,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,1,Electronic check,119.75,6708.66,1
1280,Female,0,1,0,14,0,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,One year,0,Credit card,117.63,1651.27,0
1281,Female,0,1,0,26,1,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,One year,1,Electronic check,61.01,1588.21,0
1282,Female,0,0,1,67,0,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,0,Bank transfer,45.03,3019.87,1
1283,Female,0,0,1,63,1,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,1,Mailed check,95.84,6039.49,1
1284,Male,0,0,0,29,1,No phone service,DSL,Yes,No internet service,No,No,No,Yes,One year,1,Bank transfer,49.93,1438.51,0
1285,Female,0,1,1,35,1,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,One year,0,Credit card,100.64,3532.39,1
1286,Male,0,0,0,66,1,No phone service,DSL,No,Yes,Yes,No internet service,No,No,Month-to-month,0,Electronic check,73.4,4835.07,0
1287,Male,0,0,0,48,1,No phone service,No,No internet service,No internet service,No internet service,Yes,No,No internet service,One year,0,Mailed check,99.39,4768.62,0
1288,Male,0,0,1,54,1,No phone service,DSL,No internet service,No,No internet service,Yes,No,No,Month-to-month,0,Credit card,47.59,2561.96,0
1289,Male,0,0,0,55,1,Yes,DSL,No internet service,Yes,Yes,Yes,No,No,One year,1,Credit card,70.8,3885.94,0
1290,Female,0,1,1,67,1,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Two year,1,Mailed check,76.4,5124.67,0
1291,Male,0,1,1,43,1,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Two year,0,Mailed check,114.31,4913.85,0
1292,Male,0,0,0,30,1,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,1,Credit card,46.66,1405.82,0
1293,Male,0,1,0,57,1,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,Month-to-month,1,Electronic check,113.67,6474.65,1
1294,Female,0,0,0,52,1,Yes,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Two year,0,Electronic check,100.49,5220.61,0
1295,Female,0,0,1,22,1,Yes,DSL,Yes,No internet service,Yes,No,No internet service,Yes,One year,0,Credit card,93.09,2043.0,0
1296,Female,0,1,0,27,1,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Month-to-month,0,Credit card,98.69,2666.95,0
1297,Female,0,1,1,15,1,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Two year,1,Bank transfer,80.54,1214.4,0
1298,Male,0,0,1,36,0,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Bank transfer,44.41,1597.81,0
1299,Male,0,0,0,20,1,No phone service,Fiber optic,No,No internet service,Yes,No,No,No internet service,Month-to-month,0,Electronic check,38.95,776.58,0
1300,Female,0,1,1,16,1,No,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,1,Bank transfer,106.63,1715.55,0
1301,Male,0,0,0,36,1,No,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,1,Electronic check,92.51,3322.7,0
1302,Male,1,1,0,18,1,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,1,Mailed check,41.32,743.49,0
1303,Male,0,0,0,29,1,No phone service,DSL,No,No,No,Yes,No internet service,No internet service,Two year,1,Bank transfer,81.51,2361.96,0
1304,Female,0,0,0,44,1,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,0,Electronic check,64.75,2840.96,0
1305,Female,0,1,0,17,1,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,1,Electronic check,35.87,605.15,0
1306,Male,1,1,0,61,1,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No,Two year,0,Credit card,73.19,4455.16,1
1307,Female,0,1,0,35,1,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,One year,0,Electronic check,48.15,1692.79,0
1308,Female,0,1,1,51,0,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,One year,1,Bank transfer,29.62,1512.78,1
1309,Female,0,1,0,18,0,No,DSL,No internet service,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,0,Credit card,66.7,1206.9,0
1310,Female,0,1,1,43,1,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,0,Credit card,79.01,3397.86,0
1311,Female,0,1,1,6,1,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer,24.69,150.13,0
1312,Male,1,0,1,43,1,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,1,Mailed check,60.21,2593.05,0
1313,Female,0,0,0,67,0,No,DSL,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,1,Bank transfer,45.77,3074.75,1
1314,Male,0,0,1,33,1,Yes,DSL,No internet service,No,No internet service,No internet service,No,No,Month-to-month,0,Bank transfer,23.07,753.15,1
1315,Male,0,1,1,65,1,No phone service,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,0,Credit card,32.57,2113.67,0
1316,Female,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,1,Bank transfer,33.9,2309.38,0
1317,Male,0,1,0,54,0,No phone service,No,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,1,Mailed check,38.29,2076.83,1
1318,Male,0,0,1,9,1,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,One year,1,Mailed check,100.34,912.68,0
1319,Male,0,1,0,41,1,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,1,Mailed check,63.95,2624.71,1
1320,Female,0,1,0,40,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card,34.71,1382.27,1
1321,Female,0,0,0,68,1,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No,Month-to-month,1,Bank transfer,30.03,2034.42,0
1322,Male,0,1,0,9,0,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,No,Two year,1,Electronic check,49.79,457.03,0
1323,Female,1,0,1,9,1,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No internet service,Two year,0,Bank transfer,99.8,896.88,0
1324,Female,0,0,0,59,1,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,1,Mailed check,56.45,3324.45,0
1325,Female,1,1,0,50,1,No phone service,No,No,No internet service,No internet service,Yes,No internet service,Yes,One year,1,Bank transfer,35.99,1808.18,0
1326,Female,0,1,0,20,0,No,No,No,Yes,No,No,Yes,No internet service,One year,1,Credit card,60.41,1200.29,0
1327,Male,0,1,1,7,1,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,1,Bank transfer,75.53,533.3,0
1328,Male,0,0,1,64,1,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,One year,0,Credit card,22.96,1471.95,1
1329,Female,0,0,0,29,1,No phone service,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,1,Electronic check,82.76,2391.79,0
1330,Female,0,0,0,48,1,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,59.51,2853.25,0
1331,Male,0,1,1,8,0,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,0,Credit card,20.97,160.76,0
1332,Male,0,1,0,16,1,No phone service,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,0,Bank transfer,87.39,1400.33,0
1333,Female,0,1,0,68,1,Yes,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,1,Mailed check,91.24,6203.86,0
1334,Male,1,1,1,57,1,No phone service,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,1,Credit card,82.88,4714.25,0
